log_q_id, qid, log_q_ts, uid, gid, vid, cid, dqid, parent_dqid, q_detail, ae_seq_id, q_s_id, g_s_id, tid, cd_id, quest_seqid, qaction_seqid, session_seqid, sessionid, client_ts, foreign_game_id, multiplayer_seqid, quest_hash
5288, 1, 1654195975, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, 34837EB4-9741-6DEA-2628-65397A0247E1, NULL, {"version":"B"}, NULL, 1, 1, 1, 0, 1, 1, 4, 6C1C673D-9EB7-3BE4-A269-772D726ABC3B, 1654195975494, 0, 0, NULL
5295, 1, 1654196318, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 35E190F7-E2AD-B1CA-BC20-F02021E98A5D, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 355758CF-337F-3A15-F1E6-812E2B347C94, 1654196318872, 0, 0, NULL
5296, 1, 1654196332, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 19503417-ACFD-332B-0C16-09575C83830C, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 2, 75A9417E-187D-A8C0-0A19-453445B2FE20, 1654196333381, 0, 0, NULL
5297, 1, 1654196460, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, B8A935CE-C47A-B024-F6F1-6C746D80D0CF, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 2, 7B23849C-D59E-2922-094E-599B84133BE4, 1654196460353, 0, 0, NULL
5298, 1, 1654196472, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, B8A935CE-C47A-B024-F6F1-6C746D80D0CF, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 2, 4, 7B23849C-D59E-2922-094E-599B84133BE4, 1654196472436, 0, 0, NULL
5299, 1, 1654196472, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 8320C977-4580-6B5B-A90D-5FE50856F6BD, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 2, 1, 6, 7B23849C-D59E-2922-094E-599B84133BE4, 1654196473239, 0, 0, NULL
5300, 1, 1654196574, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 8320C977-4580-6B5B-A90D-5FE50856F6BD, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 51, 56, 7B23849C-D59E-2922-094E-599B84133BE4, 1654196574257, 0, 0, NULL
5301, 1, 1654196581, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, A179CAF5-AD10-6FEF-A15A-135167FCF5FB, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 089A1498-F534-41B0-1685-2D1FF4E06D6D, 1654196581656, 0, 0, NULL
5302, 1, 1654196589, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, NULL, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 52, 58, 7B23849C-D59E-2922-094E-599B84133BE4, 1654196589665, 0, 0, NULL
5303, 2, 1654196600, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 84E684E2-358C-A4D8-EBFF-B04372C19155, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 1, 1, 2, A24824F7-A1E7-0848-7751-951ECCDCFCD8, 1654196600613, 0, 0, NULL
5304, 2, 1654196602, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 84E684E2-358C-A4D8-EBFF-B04372C19155, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 2, 4, A24824F7-A1E7-0848-7751-951ECCDCFCD8, 1654196603276, 0, 0, NULL
5305, 1, 1654196710, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, A179CAF5-AD10-6FEF-A15A-135167FCF5FB, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 132, 133, 089A1498-F534-41B0-1685-2D1FF4E06D6D, 1654196710085, 0, 0, NULL
5306, 1, 1654196741, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 190, 191, 089A1498-F534-41B0-1685-2D1FF4E06D6D, 1654196741834, 0, 0, NULL
5307, 1, 1654196815, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, NULL, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 365, 366, 089A1498-F534-41B0-1685-2D1FF4E06D6D, 1654196815683, 0, 0, NULL
5308, 1, 1654196820, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, 2E790AF1-BD45-093C-ECE2-A7FB949A26EC, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 2, 1, 368, 089A1498-F534-41B0-1685-2D1FF4E06D6D, 1654196820405, 0, 0, NULL
5309, 1, 1654196827, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, 28BF03A6-3747-70F5-E74B-8D2D9A338B49, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 9E6D31A4-4AEC-76AF-188C-58E76E756D4A, 1654196826954, 0, 0, NULL
5310, 1, 1654197023, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 67E5FF37-92A3-B445-AA72-F2A1E783FE0B, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 0BDD562C-1BD7-F005-A58C-EDF45E7FDC65, 1654197023906, 0, 0, NULL
5311, 1, 1654197026, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 67E5FF37-92A3-B445-AA72-F2A1E783FE0B, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 2, 4, 0BDD562C-1BD7-F005-A58C-EDF45E7FDC65, 1654197026920, 0, 0, NULL
5312, 1, 1654197158, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, 789DDE06-C2AF-ED10-3C9D-4D492D6764F5, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, C89EAB02-7C5A-DEEF-4E1C-ED9688F5DF90, 1654197158444, 0, 0, NULL
5313, 1, 1654197207, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, 789DDE06-C2AF-ED10-3C9D-4D492D6764F5, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 81, 82, C89EAB02-7C5A-DEEF-4E1C-ED9688F5DF90, 1654197207288, 0, 0, NULL
5316, 1, 1654197497, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, 023711FF-228A-02A8-7B4E-9527BCB9BEF1, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 56FF6B8A-4970-9D2F-5F57-D03C049A7A61, 1654197494451, 0, 0, NULL
5317, 1, 1654197543, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, 023711FF-228A-02A8-7B4E-9527BCB9BEF1, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 60, 61, 56FF6B8A-4970-9D2F-5F57-D03C049A7A61, 1654197540588, 0, 0, NULL
5318, 1, 1654197547, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":false "version":"B"}, NULL, 0, 1, 1, 0, 0, 61, 63, 56FF6B8A-4970-9D2F-5F57-D03C049A7A61, 1654197544945, 0, 0, NULL
5319, 1, 1654197788, 29849400-1CF5-0A03-8294-442AB19E8EE6, 202207, 1, 3, 2E1B6F23-4BBC-0F28-FDC0-7948229070A1, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 1DCD5972-5D04-E06C-0520-34FA9E97565E, 1654197788575, 0, 0, NULL
5348, 1, 1654280902, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, 09E7BA8C-B781-3DE1-52C1-1E742CB640DC, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654280899862, 0, 0, NULL
5349, 1, 1654280905, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, 09E7BA8C-B781-3DE1-52C1-1E742CB640DC, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 2, 4, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654280902461, 0, 0, NULL
5350, 1, 1654280907, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, 6FAE3AD5-B5BB-6AD2-DF02-064D3387636C, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 2, 1, 6, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654280904997, 0, 0, NULL
5351, 1, 1654280956, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, 6FAE3AD5-B5BB-6AD2-DF02-064D3387636C, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 57, 62, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654280953304, 0, 0, NULL
5352, 1, 1654280971, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 92, 97, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654280969101, 0, 0, NULL
5353, 1, 1654281039, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 251, 256, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281036718, 0, 0, NULL
5354, 1, 1654281107, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 416, 421, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281104368, 0, 0, NULL
5355, 1, 1654281192, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 610, 615, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281188952, 0, 0, NULL
5356, 1, 1654281247, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 728, 733, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281244417, 0, 0, NULL
5357, 1, 1654281327, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 900, 905, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281324705, 0, 0, NULL
5358, 1, 1654281411, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 1087, 1092, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281407985, 0, 0, NULL
5359, 2, 1654281429, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, D910AF0A-F6D4-E11D-6BAD-ADFBFB27C9DA, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 3, 1, 1094, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281426668, 0, 0, NULL
5360, 2, 1654281439, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, D910AF0A-F6D4-E11D-6BAD-ADFBFB27C9DA, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 19, 1112, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281435451, 0, 0, NULL
5361, 2, 1654281510, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 210, 1303, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281507380, 0, 0, NULL
5362, 2, 1654281552, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 325, 1418, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281549471, 0, 0, NULL
5363, 2, 1654281600, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 431, 1524, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281597213, 0, 0, NULL
5364, 2, 1654281675, BAB22DA1-A185-B895-057A-C52E7719C98B, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 555, 1648, 84822E24-8CBA-FEA7-A43F-A13C4E9C4B4E, 1654281671951, 0, 0, NULL
5365, 1, 1654281884, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, 220D2AFC-B1B8-99C3-99F3-3352F7C31B39, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654281884304, 0, 0, NULL
5366, 1, 1654281956, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, 220D2AFC-B1B8-99C3-99F3-3352F7C31B39, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 100, 101, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654281956320, 0, 0, NULL
5367, 1, 1654281979, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 133, 134, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654281979390, 0, 0, NULL
5368, 1, 1654282050, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 302, 303, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282049859, 0, 0, NULL
5369, 1, 1654282088, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 391, 392, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282088655, 0, 0, NULL
5370, 1, 1654282160, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 525, 526, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282160608, 0, 0, NULL
5371, 1, 1654282249, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 636, 637, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282249200, 0, 0, NULL
5372, 2, 1654282260, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, 2482D6C7-C7AC-E3CF-DF9A-6A0008F5C3FF, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 2, 1, 639, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282260458, 0, 0, NULL
5373, 2, 1654282281, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, 2482D6C7-C7AC-E3CF-DF9A-6A0008F5C3FF, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 31, 669, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282280934, 0, 0, NULL
5374, 2, 1654282382, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 230, 868, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282382452, 0, 0, NULL
5375, 2, 1654282444, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 377, 1015, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282443712, 0, 0, NULL
5376, 2, 1654282503, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 514, 1152, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282503506, 0, 0, NULL
5377, 2, 1654282586, 9429EF04-5580-8569-64F7-586CDE4332BE, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 593, 1231, 274CD72E-7EAF-D21F-883B-9A5D265BEE69, 1654282586183, 0, 0, NULL
5378, 1, 1654283025, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, 326EA373-2F2A-3C9E-AE37-BA48D8AF5B3F, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283025484, 0, 0, NULL
5379, 1, 1654283091, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, 326EA373-2F2A-3C9E-AE37-BA48D8AF5B3F, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 98, 99, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283091793, 0, 0, NULL
5380, 1, 1654283108, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 130, 131, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283108545, 0, 0, NULL
5381, 1, 1654283169, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 275, 276, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283169043, 0, 0, NULL
5382, 1, 1654283278, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 469, 470, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283277510, 0, 0, NULL
5383, 1, 1654283320, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 559, 560, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283320723, 0, 0, NULL
5384, 1, 1654283367, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 672, 673, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283367106, 0, 0, NULL
5385, 1, 1654283407, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 741, 742, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283407065, 0, 0, NULL
5386, 1, 1654283411, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, 9238A0C2-FC9A-EB37-26B3-BCFB4BDD9242, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 2, 1, 744, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283411172, 0, 0, NULL
5387, 1, 1654283417, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, 9238A0C2-FC9A-EB37-26B3-BCFB4BDD9242, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 5, 749, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283417538, 0, 0, NULL
5388, 2, 1654283419, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, 3F6B30E8-C017-EEEA-C83F-DCCBB48150BC, NULL, {"version":"A"}, NULL, 1, 1, 1, 0, 3, 1, 751, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283419281, 0, 0, NULL
5389, 2, 1654283430, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, 3F6B30E8-C017-EEEA-C83F-DCCBB48150BC, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 16, 766, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283429925, 0, 0, NULL
5390, 2, 1654283483, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":false "version":"A"}, NULL, 0, 1, 1, 0, 0, 153, 903, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283483381, 0, 0, NULL
5391, 2, 1654283535, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 303, 1053, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283535421, 0, 0, NULL
5392, 2, 1654283569, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 408, 1158, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283569574, 0, 0, NULL
5393, 2, 1654283626, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 516, 1266, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283626268, 0, 0, NULL
5394, 2, 1654283672, C20EBF01-C226-51AF-ABBB-E1038B576EC9, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 593, 1343, 383BD2FD-A530-95D4-BB2F-8FCA36089219, 1654283671720, 0, 0, NULL
5395, 1, 1654283908, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, 426DD3E0-B71F-3E68-FD18-2A1524F0E1F4, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, E1F43E44-500A-2AAC-9E9B-9A1164C4C3F8, 1654283907983, 0, 0, NULL
5396, 1, 1654283952, DB98897C-9B94-A72D-1DD7-DE2B7D1521C3, 202207, 1, 3, D42CEDCC-B9A8-4359-7F80-3F115785FF80, NULL, [], NULL, 1, 1, 1, 0, 1, 1, 2, E1E1ECB2-762C-BCCD-8E47-90B7B6EAAD7A, 1654283952164, 0, 0, NULL
5397, 1, 1654283988, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, 426DD3E0-B71F-3E68-FD18-2A1524F0E1F4, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 74, 75, E1F43E44-500A-2AAC-9E9B-9A1164C4C3F8, 1654283988278, 0, 0, NULL
5398, 1, 1654284008, DB98897C-9B94-A72D-1DD7-DE2B7D1521C3, 202207, 1, 3, D42CEDCC-B9A8-4359-7F80-3F115785FF80, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 74, 75, E1E1ECB2-762C-BCCD-8E47-90B7B6EAAD7A, 1654284007854, 0, 0, NULL
5399, 1, 1654284020, DB98897C-9B94-A72D-1DD7-DE2B7D1521C3, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 104, 105, E1E1ECB2-762C-BCCD-8E47-90B7B6EAAD7A, 1654284020820, 0, 0, NULL
5400, 1, 1654284099, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 287, 288, E1F43E44-500A-2AAC-9E9B-9A1164C4C3F8, 1654284098993, 0, 0, NULL
5401, 1, 1654284138, DB98897C-9B94-A72D-1DD7-DE2B7D1521C3, 202207, 1, 3, NULL, NULL, {"won":true "version":"A"}, NULL, 0, 1, 1, 0, 0, 281, 282, E1E1ECB2-762C-BCCD-8E47-90B7B6EAAD7A, 1654284138074, 0, 0, NULL
5402, 1, 1654284143, 603AAFB2-A0AB-20C7-FC14-6DB541074317, 202207, 1, 3, NULL, NULL, {"won":true "version":"B"}, NULL, 0, 1, 1, 0, 0, 378, 379, E1F43E44-500A-2AAC-9E9B-9A1164C4C3F8, 1654284142893, 0, 0, NULL
